event_id,det_id,track_id,xtop,ytop,z,xbot,ybot,StatNb,ViewNb,PlaneNb,LayerNb,StrawNb
41.0,22012266.0,4.0,224.631516158,-14.1756423092,2802.25,-223.680433137,25.0465709774,2.0,2.0,0.0,1.0,266.0
41.0,22102265.0,4.0,224.66463534,-13.7970883239,2803.75,-223.647313955,25.4251249626,2.0,2.0,1.0,0.0,265.0
41.0,22112266.0,4.0,224.593167631,-14.6139679764,2804.85,-223.718781664,24.6082453102,2.0,2.0,1.0,1.0,266.0
41.0,23002255.0,4.0,225.012214055,23.2762269248,2811.15,-225.012214055,23.2762269248,2.0,3.0,0.0,0.0,255.0
41.0,23112255.0,4.0,225.012214055,23.7162269248,2814.85,-225.012214055,23.7162269248,2.0,3.0,1.0,1.0,255.0
41.0,30012289.0,4.0,249.9992,9.58,3322.25,-249.9992,9.58,3.0,0.0,0.0,1.0,289.0
41.0,30102288.0,4.0,249.9992,9.96,3323.75,-249.9992,9.96,3.0,0.0,1.0,0.0,288.0
41.0,30112289.0,4.0,249.9992,9.14,3324.85,-249.9992,9.14,3.0,0.0,1.0,1.0,289.0
41.0,31002277.0,4.0,246.511645453,50.7781316768,3331.15,-251.584109681,7.20039975215,3.0,1.0,0.0,0.0,277.0
41.0,31102277.0,4.0,246.54999398,50.3398060096,3333.75,-251.545761154,6.76207408499,3.0,1.0,1.0,0.0,277.0
41.0,32012301.0,4.0,248.104852431,-32.5676925957,3342.25,-249.990902704,11.010039329,3.0,2.0,0.0,1.0,301.0
41.0,32102300.0,4.0,248.137971613,-32.1891386104,3343.75,-249.957783521,11.3885933142,3.0,2.0,1.0,0.0,300.0
41.0,33002289.0,4.0,249.9992,8.7,3351.15,-249.9992,8.7,3.0,3.0,0.0,0.0,289.0
41.0,33102289.0,4.0,249.9992,8.26,3353.75,-249.9992,8.26,3.0,3.0,1.0,0.0,289.0
41.0,40012293.0,4.0,249.9992,2.78,3522.25,-249.9992,2.78,4.0,0.0,0.0,1.0,293.0
41.0,40102292.0,4.0,249.9992,3.16,3523.75,-249.9992,3.16,4.0,0.0,1.0,0.0,292.0
41.0,41012281.0,4.0,247.02760745,44.8806590641,3532.25,-251.068147684,1.30292713945,4.0,1.0,0.0,1.0,281.0
41.0,41112281.0,4.0,247.065955977,44.4423333969,3534.85,-251.029799157,0.864601472286,4.0,1.0,1.0,1.0,281.0
41.0,42012305.0,4.0,247.51219338,-39.3418165427,3542.25,-250.583561754,4.23591538194,4.0,2.0,0.0,1.0,305.0
41.0,42112305.0,4.0,247.473844853,-39.7801422099,3544.85,-250.621910281,3.79758971478,4.0,2.0,1.0,1.0,305.0
41.0,43002293.0,4.0,249.9992,1.9,3551.15,-249.9992,1.9,4.0,3.0,0.0,0.0,293.0
41.0,43102293.0,4.0,249.9992,1.46,3553.75,-249.9992,1.46,4.0,3.0,1.0,0.0,293.0
41.0,43112293.0,4.0,249.9992,2.34,3554.85,-249.9992,2.34,4.0,3.0,1.0,1.0,293.0
41.0,10002223.0,3.0,225.012214055,77.6762269248,2581.15,-225.012214055,77.6762269248,1.0,0.0,0.0,0.0,223.0
41.0,10112223.0,3.0,225.012214055,78.1162269248,2584.85,-225.012214055,78.1162269248,1.0,0.0,1.0,1.0,223.0
41.0,11002214.0,3.0,216.052562532,112.233530954,2591.15,-232.259386763,73.0113176678,1.0,1.0,0.0,0.0,214.0
41.0,11102214.0,3.0,216.090911059,111.795205287,2593.75,-232.221038236,72.5729920006,1.0,1.0,1.0,0.0,214.0
41.0,11112214.0,3.0,216.014214005,112.671856622,2594.85,-232.29773529,73.449643335,1.0,1.0,1.0,1.0,214.0
41.0,12012232.0,3.0,229.669118089,43.4044112405,2602.25,-218.642831207,82.6266245271,1.0,2.0,0.0,1.0,232.0
41.0,12102231.0,3.0,229.702237271,43.7829652258,2603.75,-218.609712024,83.0051785123,1.0,2.0,1.0,0.0,231.0
41.0,13002222.0,3.0,225.012214055,79.3762269248,2611.15,-225.012214055,79.3762269248,1.0,3.0,0.0,0.0,222.0
41.0,13012223.0,3.0,225.012214055,78.5562269248,2612.25,-225.012214055,78.5562269248,1.0,3.0,0.0,1.0,223.0
41.0,13102222.0,3.0,225.012214055,78.9362269248,2613.75,-225.012214055,78.9362269248,1.0,3.0,1.0,0.0,222.0
41.0,20012219.0,3.0,225.012214055,85.3562269248,2782.25,-225.012214055,85.3562269248,2.0,0.0,0.0,1.0,219.0
41.0,20112219.0,3.0,225.012214055,84.9162269248,2784.85,-225.012214055,84.9162269248,2.0,0.0,1.0,1.0,219.0
41.0,21002210.0,3.0,215.459903481,119.007654901,2791.15,-232.852045814,79.7854416148,2.0,1.0,0.0,0.0,210.0
41.0,21112210.0,3.0,215.421554955,119.445980569,2794.85,-232.890394341,80.223767282,2.0,1.0,1.0,1.0,210.0
41.0,22002227.0,3.0,230.333244848,50.99541484,2801.15,-217.978704447,90.2176281265,2.0,2.0,0.0,0.0,227.0
41.0,22102227.0,3.0,230.294896322,50.5570891728,2803.75,-218.017052974,89.7793024594,2.0,2.0,1.0,0.0,227.0
41.0,23002218.0,3.0,225.012214055,86.1762269248,2811.15,-225.012214055,86.1762269248,2.0,3.0,0.0,0.0,218.0
41.0,23102218.0,3.0,225.012214055,85.7362269248,2813.75,-225.012214055,85.7362269248,2.0,3.0,1.0,0.0,218.0
41.0,23112218.0,3.0,225.012214055,86.6162269248,2814.85,-225.012214055,86.6162269248,2.0,3.0,1.0,1.0,218.0
41.0,30012231.0,3.0,249.9992,108.18,3322.25,-249.9992,108.18,3.0,0.0,0.0,1.0,231.0
41.0,30112231.0,3.0,249.9992,107.74,3324.85,-249.9992,107.74,3.0,0.0,1.0,1.0,231.0
41.0,31002222.0,3.0,238.362583506,143.922335948,3331.15,-259.733171628,100.344604024,3.0,1.0,0.0,0.0,222.0
41.0,31012222.0,3.0,238.285886453,144.798987283,3332.25,-259.809868682,101.221255358,3.0,1.0,0.0,1.0,222.0
41.0,31112222.0,3.0,238.32423498,144.360661616,3334.85,-259.771520155,100.782929691,3.0,1.0,1.0,1.0,222.0
41.0,32002239.0,3.0,257.214370663,71.5545772489,3341.15,-240.881384472,115.132309174,3.0,2.0,0.0,0.0,239.0
41.0,32102239.0,3.0,257.176022136,71.1162515817,3343.75,-240.919732999,114.693983506,3.0,2.0,1.0,0.0,239.0
41.0,32112239.0,3.0,257.252719189,71.992902916,3344.85,-240.843035945,115.570634841,3.0,2.0,1.0,1.0,239.0
41.0,33002230.0,3.0,249.9992,109.0,3351.15,-249.9992,109.0,3.0,3.0,0.0,0.0,230.0
41.0,33012230.0,3.0,249.9992,109.88,3352.25,-249.9992,109.88,3.0,3.0,0.0,1.0,230.0
41.0,33112230.0,3.0,249.9992,109.44,3354.85,-249.9992,109.44,3.0,3.0,1.0,1.0,230.0
41.0,40012225.0,3.0,249.9992,118.38,3522.25,-249.9992,118.38,4.0,0.0,0.0,1.0,225.0
41.0,40112225.0,3.0,249.9992,117.94,3524.85,-249.9992,117.94,4.0,0.0,1.0,1.0,225.0
41.0,41002216.0,3.0,237.47359493,154.083521869,3531.15,-260.622160204,110.505789944,4.0,1.0,0.0,0.0,216.0
41.0,41112216.0,3.0,237.435246403,154.521847536,3534.85,-260.660508731,110.944115611,4.0,1.0,1.0,1.0,216.0
41.0,42002233.0,3.0,258.103359239,81.7157631694,3541.15,-239.992395896,125.293495094,4.0,2.0,0.0,0.0,233.0
41.0,42102233.0,3.0,258.065010712,81.2774375023,3543.75,-240.030744423,124.855169427,4.0,2.0,1.0,0.0,233.0
41.0,43002224.0,3.0,249.9992,119.2,3551.15,-249.9992,119.2,4.0,3.0,0.0,0.0,224.0
41.0,43012224.0,3.0,249.9992,120.08,3552.25,-249.9992,120.08,4.0,3.0,0.0,1.0,224.0
41.0,43112224.0,3.0,249.9992,119.64,3554.85,-249.9992,119.64,4.0,3.0,1.0,1.0,224.0
60.0,10002355.0,4.0,225.012214055,-146.723773075,2581.15,-225.012214055,-146.723773075,1.0,0.0,0.0,0.0,355.0
60.0,10102355.0,4.0,225.012214055,-147.163773075,2583.75,-225.012214055,-147.163773075,1.0,0.0,1.0,0.0,355.0
60.0,11012347.0,4.0,235.681778914,-112.12943895,2592.25,-212.630170382,-151.351652236,1.0,1.0,0.0,1.0,347.0
60.0,11102346.0,4.0,235.648659732,-111.750884965,2593.75,-212.663289564,-150.973098251,1.0,1.0,1.0,0.0,346.0
60.0,11112347.0,4.0,235.720127441,-112.567764617,2594.85,-212.591821855,-151.789977904,1.0,1.0,1.0,1.0,347.0
60.0,12002363.0,4.0,210.182837125,-179.324799359,2601.15,-238.12911217,-140.102586072,1.0,2.0,0.0,0.0,363.0
60.0,12102363.0,4.0,210.144488598,-179.763125026,2603.75,-238.167460697,-140.540911739,1.0,2.0,1.0,0.0,363.0
60.0,13002355.0,4.0,225.012214055,-146.723773075,2611.15,-225.012214055,-146.723773075,1.0,3.0,0.0,0.0,355.0
60.0,13012356.0,4.0,225.012214055,-147.543773075,2612.25,-225.012214055,-147.543773075,1.0,3.0,0.0,1.0,356.0
60.0,13102355.0,4.0,225.012214055,-147.163773075,2613.75,-225.012214055,-147.163773075,1.0,3.0,1.0,0.0,355.0
60.0,20002357.0,4.0,225.012214055,-150.123773075,2781.15,-225.012214055,-150.123773075,2.0,0.0,0.0,0.0,357.0
60.0,20112357.0,4.0,225.012214055,-149.683773075,2784.85,-225.012214055,-149.683773075,2.0,0.0,1.0,1.0,357.0
60.0,21002348.0,4.0,235.90664073,-114.699621271,2791.15,-212.405308565,-153.921834558,2.0,1.0,0.0,0.0,348.0
60.0,21102348.0,4.0,235.944989257,-115.137946938,2793.75,-212.366960038,-154.360160225,2.0,1.0,1.0,0.0,348.0
60.0,22012366.0,4.0,209.815039891,-183.528740985,2802.25,-238.496909405,-144.306527698,2.0,2.0,0.0,1.0,366.0
60.0,22102365.0,4.0,209.848159073,-183.150187,2803.75,-238.463790222,-143.927973713,2.0,2.0,1.0,0.0,365.0
60.0,23002357.0,4.0,225.012214055,-150.123773075,2811.15,-225.012214055,-150.123773075,2.0,3.0,0.0,0.0,357.0
60.0,23012358.0,4.0,225.012214055,-150.943773075,2812.25,-225.012214055,-150.943773075,2.0,3.0,0.0,1.0,358.0
60.0,23102357.0,4.0,225.012214055,-150.563773075,2813.75,-225.012214055,-150.563773075,2.0,3.0,1.0,0.0,357.0
60.0,30002389.0,4.0,249.9992,-161.3,3321.15,-249.9992,-161.3,3.0,0.0,0.0,0.0,389.0
60.0,30012390.0,4.0,249.9992,-162.12,3322.25,-249.9992,-162.12,3.0,0.0,0.0,1.0,390.0
60.0,30102389.0,4.0,249.9992,-161.74,3323.75,-249.9992,-161.74,3.0,0.0,1.0,0.0,389.0
60.0,31012380.0,4.0,261.695918955,-122.778908625,3332.25,-236.39983618,-166.356640549,3.0,1.0,0.0,1.0,380.0
60.0,31112380.0,4.0,261.734267482,-123.217234292,3334.85,-236.361487653,-166.794966217,3.0,1.0,1.0,1.0,380.0
60.0,32012399.0,4.0,233.584705689,-198.533729298,3342.25,-264.511049445,-154.955997373,3.0,2.0,0.0,1.0,399.0
60.0,32112399.0,4.0,233.546357162,-198.972054965,3344.85,-264.549397972,-155.39432304,3.0,2.0,1.0,1.0,399.0
60.0,33002390.0,4.0,249.9992,-163.0,3351.15,-249.9992,-163.0,3.0,3.0,0.0,0.0,390.0
60.0,33012390.0,4.0,249.9992,-162.12,3352.25,-249.9992,-162.12,3.0,3.0,0.0,1.0,390.0
60.0,33112390.0,4.0,249.9992,-162.56,3354.85,-249.9992,-162.56,3.0,3.0,1.0,1.0,390.0
60.0,40012393.0,4.0,249.9992,-167.22,3522.25,-249.9992,-167.22,4.0,0.0,0.0,1.0,393.0
60.0,40102392.0,4.0,249.9992,-166.84,3523.75,-249.9992,-166.84,4.0,0.0,1.0,0.0,392.0
60.0,40112393.0,4.0,249.9992,-167.66,3524.85,-249.9992,-167.66,4.0,0.0,1.0,1.0,393.0
60.0,41012383.0,4.0,262.140413243,-127.859501585,3532.25,-235.955341892,-171.43723351,4.0,1.0,0.0,1.0,383.0
60.0,41102382.0,4.0,262.10729406,-127.4809476,3533.75,-235.988461074,-171.058679524,4.0,1.0,1.0,0.0,382.0
60.0,41112383.0,4.0,262.17876177,-128.297827252,3534.85,-235.916993365,-171.875559177,4.0,1.0,1.0,1.0,383.0
60.0,42002402.0,4.0,233.063514347,-204.490973592,3541.15,-265.032240787,-160.913241668,4.0,2.0,0.0,0.0,402.0
60.0,42012403.0,4.0,232.992046638,-205.307853245,3542.25,-265.103708496,-161.73012132,4.0,2.0,0.0,1.0,403.0
60.0,42102402.0,4.0,233.02516582,-204.92929926,3543.75,-265.070589314,-161.351567335,4.0,2.0,1.0,0.0,402.0
60.0,43002393.0,4.0,249.9992,-168.1,3551.15,-249.9992,-168.1,4.0,3.0,0.0,0.0,393.0
60.0,43102393.0,4.0,249.9992,-168.54,3553.75,-249.9992,-168.54,4.0,3.0,1.0,0.0,393.0
60.0,10002358.0,3.0,225.012214055,-151.823773075,2581.15,-225.012214055,-151.823773075,1.0,0.0,0.0,0.0,358.0
60.0,10012358.0,3.0,225.012214055,-150.943773075,2582.25,-225.012214055,-150.943773075,1.0,0.0,0.0,1.0,358.0
60.0,10112358.0,3.0,225.012214055,-151.383773075,2584.85,-225.012214055,-151.383773075,1.0,0.0,1.0,1.0,358.0
60.0,11002359.0,3.0,237.536453119,-133.328462125,2591.15,-210.775496176,-172.550675412,1.0,1.0,0.0,0.0,359.0
60.0,11112359.0,3.0,237.498104593,-132.890136458,2594.85,-210.813844703,-172.112349745,1.0,1.0,1.0,1.0,359.0
60.0,12002356.0,3.0,211.219990464,-167.470082452,2601.15,-237.091958831,-128.247869165,1.0,2.0,0.0,0.0,356.0
60.0,12102356.0,3.0,211.181641937,-167.908408119,2603.75,-237.130307358,-128.686194832,1.0,2.0,1.0,0.0,356.0
60.0,13002358.0,3.0,225.012214055,-151.823773075,2611.15,-225.012214055,-151.823773075,1.0,3.0,0.0,0.0,358.0
60.0,13102358.0,3.0,225.012214055,-152.263773075,2613.75,-225.012214055,-152.263773075,1.0,3.0,1.0,0.0,358.0
60.0,13112358.0,3.0,225.012214055,-151.383773075,2614.85,-225.012214055,-151.383773075,1.0,3.0,1.0,1.0,358.0
60.0,20012360.0,3.0,225.012214055,-154.343773075,2782.25,-225.012214055,-154.343773075,2.0,0.0,0.0,1.0,360.0
60.0,20102359.0,3.0,225.012214055,-153.963773075,2783.75,-225.012214055,-153.963773075,2.0,0.0,1.0,0.0,359.0
60.0,21002361.0,3.0,237.832782645,-136.715524099,2791.15,-210.479166651,-175.937737385,2.0,1.0,0.0,0.0,361.0
60.0,21012361.0,3.0,237.756085591,-135.838872764,2792.25,-210.555863704,-175.061086051,2.0,1.0,0.0,1.0,361.0
60.0,21112361.0,3.0,237.794434118,-136.277198432,2794.85,-210.517515177,-175.499411718,2.0,1.0,1.0,1.0,361.0
60.0,22012358.0,3.0,211.000357992,-169.980493091,2802.25,-237.311591303,-130.758279804,2.0,2.0,0.0,1.0,358.0
60.0,22102357.0,3.0,211.033477174,-169.601939105,2803.75,-237.278472121,-130.379725819,2.0,2.0,1.0,0.0,357.0
60.0,22112358.0,3.0,210.962009465,-170.418818758,2804.85,-237.34993983,-131.196605471,2.0,2.0,1.0,1.0,358.0
60.0,23012360.0,3.0,225.012214055,-154.343773075,2812.25,-225.012214055,-154.343773075,2.0,3.0,0.0,1.0,360.0
60.0,23112360.0,3.0,225.012214055,-154.783773075,2814.85,-225.012214055,-154.783773075,2.0,3.0,1.0,1.0,360.0
60.0,30012387.0,3.0,249.9992,-157.02,3322.25,-249.9992,-157.02,3.0,0.0,0.0,1.0,387.0
60.0,30102386.0,3.0,249.9992,-156.64,3323.75,-249.9992,-156.64,3.0,0.0,1.0,0.0,386.0
60.0,31012389.0,3.0,263.029401819,-138.020687506,3332.25,-235.066353316,-181.59841943,3.0,1.0,0.0,1.0,389.0
60.0,31102388.0,3.0,262.996282637,-137.64213352,3333.75,-235.099472498,-181.219865445,3.0,1.0,1.0,0.0,388.0
60.0,32012384.0,3.0,235.807177129,-173.130764496,3342.25,-262.288578005,-129.553032572,3.0,2.0,0.0,1.0,384.0
60.0,32112384.0,3.0,235.768828602,-173.569090164,3344.85,-262.326926532,-129.991358239,3.0,2.0,1.0,1.0,384.0
60.0,33012387.0,3.0,249.9992,-157.02,3352.25,-249.9992,-157.02,3.0,3.0,0.0,1.0,387.0
60.0,33102386.0,3.0,249.9992,-156.64,3353.75,-249.9992,-156.64,3.0,3.0,1.0,0.0,386.0
60.0,40002386.0,3.0,249.9992,-156.2,3521.15,-249.9992,-156.2,4.0,0.0,0.0,0.0,386.0
60.0,40112386.0,3.0,249.9992,-155.76,3524.85,-249.9992,-155.76,4.0,0.0,1.0,1.0,386.0
60.0,41002388.0,3.0,262.95793411,-137.203807853,3531.15,-235.137821025,-180.781539778,4.0,1.0,0.0,0.0,388.0
60.0,41102388.0,3.0,262.996282637,-137.64213352,3533.75,-235.099472498,-181.219865445,4.0,1.0,1.0,0.0,388.0
60.0,42002383.0,3.0,235.878644838,-172.313884844,3541.15,-262.217110296,-128.736152919,4.0,2.0,0.0,0.0,383.0
60.0,42112383.0,3.0,235.916993365,-171.875559177,3544.85,-262.17876177,-128.297827252,4.0,2.0,1.0,1.0,383.0
60.0,43002386.0,3.0,249.9992,-156.2,3551.15,-249.9992,-156.2,4.0,3.0,0.0,0.0,386.0
60.0,43112386.0,3.0,249.9992,-155.76,3554.85,-249.9992,-155.76,4.0,3.0,1.0,1.0,386.0
80.0,10002253.0,4.0,225.012214055,26.6762269248,2581.15,-225.012214055,26.6762269248,1.0,0.0,0.0,0.0,253.0
80.0,10102253.0,4.0,225.012214055,26.2362269248,2583.75,-225.012214055,26.2362269248,1.0,0.0,1.0,0.0,253.0
80.0,11002254.0,4.0,221.979153039,44.4922914841,2591.15,-226.332796256,5.27007819756,1.0,1.0,0.0,0.0,254.0
80.0,11112254.0,4.0,221.940804512,44.9306171513,2594.85,-226.371144783,5.70840386472,1.0,1.0,1.0,1.0,254.0
80.0,12012253.0,4.0,226.557658073,7.84026051863,2602.25,-221.754291223,47.0624738052,1.0,2.0,0.0,1.0,253.0
80.0,12102252.0,4.0,226.590777255,8.21881450391,2603.75,-221.72117204,47.4410277905,1.0,2.0,1.0,0.0,252.0
80.0,12112253.0,4.0,226.519309546,7.40193485147,2604.85,-221.79263975,46.624148138,1.0,2.0,1.0,1.0,253.0
80.0,13002253.0,4.0,225.012214055,26.6762269248,2611.15,-225.012214055,26.6762269248,1.0,3.0,0.0,0.0,253.0
80.0,13102253.0,4.0,225.012214055,26.2362269248,2613.75,-225.012214055,26.2362269248,1.0,3.0,1.0,0.0,253.0
80.0,13112253.0,4.0,225.012214055,27.1162269248,2614.85,-225.012214055,27.1162269248,1.0,3.0,1.0,1.0,253.0
80.0,20002252.0,4.0,225.012214055,28.3762269248,2781.15,-225.012214055,28.3762269248,2.0,0.0,0.0,0.0,252.0
80.0,20102252.0,4.0,225.012214055,27.9362269248,2783.75,-225.012214055,27.9362269248,2.0,0.0,1.0,0.0,252.0
80.0,21002253.0,4.0,221.830988276,46.1858224709,2791.15,-226.480961019,6.96360918431,2.0,1.0,0.0,0.0,253.0
80.0,21112253.0,4.0,221.79263975,46.624148138,2794.85,-226.519309546,7.40193485147,2.0,1.0,1.0,1.0,253.0
80.0,22012252.0,4.0,226.705822835,9.53379150539,2802.25,-221.60612646,48.7560047919,2.0,2.0,0.0,1.0,252.0
80.0,22102251.0,4.0,226.738942018,9.91234549066,2803.75,-221.573007278,49.1345587772,2.0,2.0,1.0,0.0,251.0
80.0,23002252.0,4.0,225.012214055,28.3762269248,2811.15,-225.012214055,28.3762269248,2.0,3.0,0.0,0.0,252.0
80.0,23112252.0,4.0,225.012214055,28.8162269248,2814.85,-225.012214055,28.8162269248,2.0,3.0,1.0,1.0,252.0
80.0,30002276.0,4.0,249.9992,30.8,3321.15,-249.9992,30.8,3.0,0.0,0.0,0.0,276.0
80.0,30102276.0,4.0,249.9992,30.36,3323.75,-249.9992,30.36,3.0,0.0,1.0,0.0,276.0
80.0,31002277.0,4.0,246.511645453,50.7781316768,3331.15,-251.584109681,7.20039975215,3.0,1.0,0.0,0.0,277.0
80.0,31012278.0,4.0,246.583113162,49.9612520244,3332.25,-251.512641972,6.38352009971,3.0,1.0,0.0,1.0,278.0
80.0,31102277.0,4.0,246.54999398,50.3398060096,3333.75,-251.545761154,6.76207408499,3.0,1.0,1.0,0.0,277.0
80.0,32002275.0,4.0,251.880439206,10.5874617257,3341.15,-246.215315928,54.1651936503,3.0,2.0,0.0,0.0,275.0
80.0,32012276.0,4.0,251.808971497,9.77058207323,3342.25,-246.286783637,53.3483139979,3.0,2.0,0.0,1.0,276.0
80.0,32102275.0,4.0,251.84209068,10.1491360585,3343.75,-246.253664455,53.7268679831,3.0,2.0,1.0,0.0,275.0
80.0,33002276.0,4.0,249.9992,30.8,3351.15,-249.9992,30.8,3.0,3.0,0.0,0.0,276.0
80.0,33102276.0,4.0,249.9992,30.36,3353.75,-249.9992,30.36,3.0,3.0,1.0,0.0,276.0
80.0,40012277.0,4.0,249.9992,29.98,3522.25,-249.9992,29.98,4.0,0.0,0.0,1.0,277.0
80.0,40102276.0,4.0,249.9992,30.36,3523.75,-249.9992,30.36,4.0,0.0,1.0,0.0,276.0
80.0,41012278.0,4.0,246.583113162,49.9612520244,3532.25,-251.512641972,6.38352009971,4.0,1.0,0.0,1.0,278.0
80.0,41102277.0,4.0,246.54999398,50.3398060096,3533.75,-251.545761154,6.76207408499,4.0,1.0,1.0,0.0,277.0
80.0,41112278.0,4.0,246.621461689,49.5229263572,3534.85,-251.474293445,5.94519443255,4.0,1.0,1.0,1.0,278.0
80.0,42012276.0,4.0,251.808971497,9.77058207323,3542.25,-246.286783637,53.3483139979,4.0,2.0,0.0,1.0,276.0
80.0,42102275.0,4.0,251.84209068,10.1491360585,3543.75,-246.253664455,53.7268679831,4.0,2.0,1.0,0.0,275.0
80.0,43012277.0,4.0,249.9992,29.98,3552.25,-249.9992,29.98,4.0,3.0,0.0,1.0,277.0
80.0,43102276.0,4.0,249.9992,30.36,3553.75,-249.9992,30.36,4.0,3.0,1.0,0.0,276.0
80.0,10012299.0,3.0,225.012214055,-50.6437730752,2582.25,-225.012214055,-50.6437730752,1.0,0.0,0.0,1.0,299.0
80.0,10112299.0,3.0,225.012214055,-51.0837730752,2584.85,-225.012214055,-51.0837730752,1.0,0.0,1.0,1.0,299.0
80.0,11012295.0,3.0,227.977211255,-24.0658276386,2592.25,-220.33473804,-63.2880409251,1.0,1.0,0.0,1.0,295.0
80.0,11102294.0,3.0,227.944092073,-23.6872736533,2593.75,-220.367857223,-62.9094869398,1.0,1.0,1.0,0.0,294.0
80.0,11112295.0,3.0,228.015559782,-24.5041533057,2594.85,-220.296389514,-63.7263665923,1.0,1.0,1.0,1.0,295.0
80.0,12002303.0,3.0,219.072722885,-77.7129401535,2601.15,-229.23922641,-38.4907268669,1.0,2.0,0.0,0.0,303.0
80.0,12012303.0,3.0,219.149419939,-76.8362888192,2602.25,-229.162529356,-37.6140755326,1.0,2.0,0.0,1.0,303.0
80.0,12112303.0,3.0,219.111071412,-77.2746144863,2604.85,-229.200877883,-38.0524011998,1.0,2.0,1.0,1.0,303.0
80.0,13002299.0,3.0,225.012214055,-51.5237730752,2611.15,-225.012214055,-51.5237730752,1.0,3.0,0.0,0.0,299.0
80.0,13112299.0,3.0,225.012214055,-51.0837730752,2614.85,-225.012214055,-51.0837730752,1.0,3.0,1.0,1.0,299.0
80.0,20012300.0,3.0,225.012214055,-52.3437730752,2782.25,-225.012214055,-52.3437730752,2.0,0.0,0.0,1.0,300.0
80.0,20112300.0,3.0,225.012214055,-52.7837730752,2784.85,-225.012214055,-52.7837730752,2.0,0.0,1.0,1.0,300.0
80.0,21012296.0,3.0,228.125376018,-25.7593586253,2792.25,-220.186573278,-64.9815719119,2.0,1.0,0.0,1.0,296.0
80.0,21102295.0,3.0,228.092256835,-25.3808046401,2793.75,-220.21969246,-64.6030179266,2.0,1.0,1.0,0.0,295.0
80.0,22002304.0,3.0,218.924558123,-79.4064711402,2801.15,-229.387391173,-40.1842578537,2.0,2.0,0.0,0.0,304.0
80.0,22112304.0,3.0,218.96290665,-78.9681454731,2804.85,-229.349042646,-39.7459321865,2.0,2.0,1.0,1.0,304.0
80.0,23002300.0,3.0,225.012214055,-53.2237730752,2811.15,-225.012214055,-53.2237730752,2.0,3.0,0.0,0.0,300.0
80.0,23012300.0,3.0,225.012214055,-52.3437730752,2812.25,-225.012214055,-52.3437730752,2.0,3.0,0.0,1.0,300.0
80.0,23112300.0,3.0,225.012214055,-52.7837730752,2814.85,-225.012214055,-52.7837730752,2.0,3.0,1.0,1.0,300.0
80.0,30002327.0,3.0,249.9992,-55.9,3321.15,-249.9992,-55.9,3.0,0.0,0.0,0.0,327.0
80.0,30112327.0,3.0,249.9992,-55.46,3324.85,-249.9992,-55.46,3.0,0.0,1.0,1.0,327.0
80.0,31002322.0,3.0,253.179059773,-25.4307627272,3331.15,-244.916695361,-69.0084946519,3.0,1.0,0.0,0.0,322.0
80.0,31012323.0,3.0,253.250527482,-26.2476423797,3332.25,-244.845227652,-69.8253743043,3.0,1.0,0.0,1.0,323.0
80.0,31102322.0,3.0,253.2174083,-25.8690883944,3333.75,-244.878346834,-69.446820319,3.0,1.0,1.0,0.0,322.0
80.0,32012332.0,3.0,243.511744788,-85.0671531851,3342.25,-254.584010347,-41.4894212605,3.0,2.0,0.0,1.0,332.0
80.0,32102331.0,3.0,243.54486397,-84.6885991998,3343.75,-254.550891164,-41.1108672752,3.0,2.0,1.0,0.0,331.0
80.0,32112332.0,3.0,243.473396261,-85.5054788523,3344.85,-254.622358873,-41.9277469276,3.0,2.0,1.0,1.0,332.0
80.0,33002327.0,3.0,249.9992,-55.9,3351.15,-249.9992,-55.9,3.0,3.0,0.0,0.0,327.0
80.0,33102327.0,3.0,249.9992,-56.34,3353.75,-249.9992,-56.34,3.0,3.0,1.0,0.0,327.0
80.0,33112327.0,3.0,249.9992,-55.46,3354.85,-249.9992,-55.46,3.0,3.0,1.0,1.0,327.0
80.0,40012328.0,3.0,249.9992,-56.72,3522.25,-249.9992,-56.72,4.0,0.0,0.0,1.0,328.0
80.0,40102327.0,3.0,249.9992,-56.34,3523.75,-249.9992,-56.34,4.0,0.0,1.0,0.0,327.0
80.0,41012323.0,3.0,253.250527482,-26.2476423797,3532.25,-244.845227652,-69.8253743043,4.0,1.0,0.0,1.0,323.0
80.0,41102322.0,3.0,253.2174083,-25.8690883944,3533.75,-244.878346834,-69.446820319,4.0,1.0,1.0,0.0,322.0
80.0,42002332.0,3.0,243.435047734,-85.9438045194,3541.15,-254.6607074,-42.3660725948,4.0,2.0,0.0,0.0,332.0
80.0,42102332.0,3.0,243.396699207,-86.3821301866,3543.75,-254.699055927,-42.8043982619,4.0,2.0,1.0,0.0,332.0
80.0,42112332.0,3.0,243.473396261,-85.5054788523,3544.85,-254.622358873,-41.9277469276,4.0,2.0,1.0,1.0,332.0
80.0,43012328.0,3.0,249.9992,-56.72,3552.25,-249.9992,-56.72,4.0,3.0,0.0,1.0,328.0
80.0,43102327.0,3.0,249.9992,-56.34,3553.75,-249.9992,-56.34,4.0,3.0,1.0,0.0,327.0
85.0,10002361.0,4.0,225.012214055,-156.923773075,2581.15,-225.012214055,-156.923773075,1.0,0.0,0.0,0.0,361.0
85.0,10112361.0,4.0,225.012214055,-156.483773075,2584.85,-225.012214055,-156.483773075,1.0,0.0,1.0,1.0,361.0
